Property ID in AVL packet,Property Name,Bytes,Type,Value range Min,Value range Max,Multiplier,Units,Description,HW Support,Parameter Group
989,ISF Wear Of Trailer Brake Lining Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
990,ISF High Trailer Brake Temperature Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
991,ISF Incorrect Trailer Pneumatic Supply Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
992,ISF Low CNG Level Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
993,ASF Right Joystick Moved Right Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
994,ASF Right Joystick Moved Left Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
995,ASF Right Joystick Moved Forward Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
996,ASF Right Joystick Moved Back Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
997,ASF Left Joystick Moved Right Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
998,ASF Left Joystick Moved Left Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
999,ASF Left Joystick Moved Forward Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1000,ASF Left Joystick Moved Back Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1001,ASF First Rear hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1002,ASF Second Rear hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1003,ASF Third Rear hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1004,ASF Fourth Rear hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1005,ASF First Front hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1006,ASF Second Front hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1007,ASF Third Front hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1008,ASF Fourth Front hydraulic,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1009,ASF Front Three-point Hitch,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1010,ASF Rear Three-point Hitch,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1011,ASF Front Power Take-off,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1012,ASF Rear Power Take-off,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1013,ASF Mowing Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1014,ASF Threshing Active,1,Unsigned,0,1,,,0 - Inactive 1 - Active,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1015,ASF Grain Release From Hopper,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1016,ASF Grain Tank Is 100% Full,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1017,ASF Grain Tank Is 70% Full,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1018,ASF Grain Tank Is Opened,1,Unsigned,0,1,,,0 - Closed 1 - Opened,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1019,ASF Unloader Drive,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1020,ASF Cleaning Fan Control Turned Off,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1021,ASF Threshing Drum Control Turned Off,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1022,ASF Straw Walker Is Clogged,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1023,ASF Excessive Clearance Under The Threshing Drum,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1024,ASF Low Temperature Of Drive System Hydraulics Less Than 5 Grades,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1025,ASF High Temperature Of Drive System Hydraulics Greater Than 86 Grades,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1026,ASF Ear Auger Speed Below The Norm,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1027,ASF Grain Auger Speed Below The Norm,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1028,ASF Straw Chooper Speed Below The Norm,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1029,ASF Straw Shaker Speed Below The Norm,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1030,ASF Feeder Speed Below The Norm,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1031,ASF Straw Chopper Switched On,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1032,ASF Corn Header Connected,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1033,ASF Grain Header Connected,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1034,ASF Feeder Reverse Switched On,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1035,ASF The Pressure Filter Of The Hydraulic Pump Is Clogged,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1087,ASF Adapter Pressure Filter Sensor,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1088,ASF Service 2 Required Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1089,ASF Drain Filter Clogged Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1090,ASF Section 1 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1091,ASF Section 2 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1092,ASF Section 3 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1093,ASF Section 4 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1094,ASF Section 5 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1095,ASF Section 6 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1096,ASF Section 7 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1097,ASF Section 8 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1098,ASF Section 9 Spraying,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1036,USF Spreading,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1037,USF Pouring Chemicals,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1038,USF Conveyor Belt,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1039,USF Salt Spreader's Drive Wheel,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1040,USF Brushes,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1041,USF Vacuum Cleaner,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1042,USF Water Supply,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1043,USF Spreading,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1044,USF Liquid pump,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1045,USF Unloading From The Hopper,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1046,USF Low Salt (Sand) Level In Container Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1047,USF Low Water Level in Container Indicator,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1048,USF Chemicals,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1049,USF Compressor,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1050,USF Water Valve Is Opened,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1051,USF Cabin Moved Up Status Active,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1052,USF Cabin Moved Down Status Active,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1099,USF Hydraulics Work Not Permitted,1,Unsigned,0,1,,,0 - Off 1 - On,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1053,CiSF Section 1 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1054,CiSF Section 1 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1055,CiSF Section 1 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1056,CiSF Section 2 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1057,CiSF Section 2 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1058,CiSF Section 2 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1059,CiSF Section 3 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1060,CiSF Section 3 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1061,CiSF Section 3 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1062,CiSF Section 4 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1063,CiSF Section 4 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1064,CiSF Section 4 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1065,CiSF Section 5 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1066,CiSF Section 5 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1067,CiSF Section 5 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1068,CiSF Section 6 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1069,CiSF Section 6 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1070,CiSF Section 6 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1071,CiSF Section 7 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1072,CiSF Section 7 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1073,CiSF Section 7 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1074,CiSF Section 8 Presence Of Fluid In The Downpipe,1,Unsigned,0,1,,,0 - No presence 1 - Present,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1075,CiSF Section 8 Filled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1076,CiSF Section 8 Overfilled,1,Unsigned,0,1,,,0 - No 1 - Yes,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
400,Distance to Next Service,4,Unsigned,0,4294967295,,,,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
450,CNG Level Kg,2,Unsigned,0,65535,10,Kg,CNG Level Kg (appears only if CNG level percentage is not available),FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
859,Distance from need of service,4,Unsigned,0,4294967295,,km,Service - distance elapsed since the occurrence of the need for servicing,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
860,Distance from last service,4,Unsigned,0,4294967295,,km,Service - distance from the last service,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
861,Time to next service,2,Unsigned,0,65535,,day,Service - time to next service,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
862,Time from need of service,2,Unsigned,0,65535,,day,Service - time exceeded since the occurrence of the need for servicing,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
863,Time from last serivce,2,Unsigned,0,65535,,day,Service - time elapsed since the last service,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
864,Distance to next oil service,4,Unsigned,0,4294967295,,km,Service - distance to next oil service,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
865,Time to next oil service,2,Unsigned,0,65535,,day,Service - time to next oil service,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
866,LVCAN Vehicle Range,4,Unsigned,0,4294967295,,km,Information about vehicle range,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
867,LVCAN Total CNG counted,4,Unsigned,0,65535,,kg,Information about Total CNG used in counted mode,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1079,Total Bale Count,4,Unsigned,0,0xFFFFFFFF,,,Total Bale Count,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1080,Bale Count,4,Unsigned,0,0xFFFFFFFF,,,Bale Count,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1081,Cut Bale Count,4,Unsigned,0,0xFFFFFFFF,,,Cut Bale Count,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1082,Bale Slices,4,Unsigned,0,0xFFFFFFFF,,,Bale Slices,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1117,LVCAN ExceededRoadSpeed,1,Unsigned,0,255,,km/h,Exceeded speed from road signs,FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1205,LVCAN RSF SpeedLimitSign,1,Unsigned,0,1,,,"Information if road sign ""Speed limit with value"" is recognized/canceled",FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1206,LVCAN RSF EndOfSpeedLimitSign,1,Unsigned,0,1,,,"Information if road sign ""End of speed limit with value"" is recognized/canceled",FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1207,LVCAN RSF SpeedExceeded,1,Unsigned,0,1,,,"Information if speed is exceeded indicated by road sign ""Speed limit with value""",FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
1208,LVCAN RSF TimeSpeedLimitSign,1,Unsigned,0,1,,,"Information if road sign ""Conditional time-specific speed limit with value"" is recognized/canceled",FMBXXX FMB110 FMB120 FMB122 FMB125 FMU125 FMC125 FMM125 FMB130 FMU130 FMC130 FMM130,CAN adapters elements
